,horsepower,engine,energie,boite_de_vitesse,porte,couleur,premiere_main,departement,age,Finition
28156,90.0,1.5,Diesel,meca,5.0,gris,oui,76,1883,Limited
28157,90.0,1.5,Diesel,auto,5.0,gris,non,13,1712,autre
28158,90.0,1.5,Diesel,auto,5.0,gris,non,13,1627,Limited
28159,90.0,0.9,Essence,meca,5.0,noir,oui,33,678,Intens
28160,75.0,1.5,Diesel,meca,5.0,blanc,oui,24,2548,Business
28161,90.0,1.5,Diesel,meca,5.0,gris,non,30,711,Intens
28162,90.0,0.9,Essence,meca,5.0,gris,oui,44,1489,Limited
28163,75.0,1.5,Diesel,meca,5.0,blanc,non,80,1615,Intens
28164,75.0,1.5,Diesel,meca,5.0,gris,oui,93,1355,Societe
28165,220.0,1.6,Essence,auto,5.0,blanc,oui,75,1673,Intens
28166,90.0,0.9,Essence,meca,5.0,titane,non,42,579,Limited
28167,90.0,1.5,Diesel,meca,5.0,blanc,oui,38,876,Business
28168,90.0,1.5,Diesel,meca,5.0,gris,non,82,621,Limited
28169,90.0,1.5,Diesel,meca,5.0,gris,oui,44,1070,RS
28170,90.0,1.5,Diesel,meca,5.0,gris,oui,44,2665,Limited
28171,90.0,1.5,Diesel,auto,5.0,noir,oui,31,2192,Business
28172,90.0,1.5,Diesel,meca,5.0,autre,oui,13,278,Intens
28173,90.0,1.5,Diesel,auto,5.0,rouge,oui,35,441,Business
28174,85.0,1.5,Diesel,meca,5.0,titane,non,45,315,autre
28175,85.0,1.5,Diesel,meca,5.0,noir,oui,59,234,Intens
28176,75.0,1.5,Diesel,meca,5.0,platine,non,38,1983,Intens
28177,100.0,1.0,Essence,meca,5.0,rouge,non,51,219,Intens
28178,100.0,1.0,Essence,meca,5.0,rouge,oui,88,356,Business
28179,90.0,0.9,Essence,meca,5.0,rouge,non,13,419,Zen
28180,90.0,0.9,Essence,meca,5.0,noir,non,77,1784,Expression
28181,90.0,1.5,Diesel,meca,3.0,blanc,non,27,1825,Intens
28182,100.0,1.2,Essence,meca,3.0,blanc,non,84,5957,Intens
28183,75.0,1.2,Essence,meca,5.0,rouge,non,27,3333,autre
28184,75.0,1.2,Essence,meca,5.0,bleu,non,85,3402,autre
28185,100.0,1.2,Essence,meca,5.0,gris,non,38,4143,Intens
28186,90.0,0.9,Essence,meca,5.0,gris,non,73,476,Expression
28187,90.0,0.9,Essence,meca,5.0,gris,non,36,563,autre
28188,90.0,0.9,Essence,meca,5.0,noir,non,77,484,Intens
28189,90.0,1.2,Diesel,meca,5.0,blanc,oui,31,1338,Intens
28190,75.0,1.2,Essence,meca,5.0,noir,non,29,3750,Intens
28191,90.0,0.9,Essence,meca,5.0,autre,oui,78,1097,Limited
28192,90.0,0.9,Essence,meca,5.0,noir,oui,45,749,Intens
28193,100.0,1.2,Essence,meca,5.0,blanc,non,28,3637,Intens
28194,85.0,1.5,Diesel,meca,5.0,gris,oui,30,4139,autre
28195,200.0,2.0,Essence,meca,3.0,gris,non,80,4760,Zen
28196,75.0,0.9,Essence,meca,5.0,blanc,oui,74,755,Zen
28197,120.0,1.2,Essence,meca,5.0,noir,non,16,1169,Expression
28198,90.0,0.9,Essence,meca,5.0,bleu,non,10,813,Intens
28199,90.0,0.9,Essence,meca,5.0,noir,non,77,882,RS
28200,90.0,0.9,Essence,meca,5.0,noir,oui,6,453,autre
28201,75.0,1.2,Essence,meca,5.0,noir,oui,91,1519,Intens
28202,75.0,1.2,Essence,meca,5.0,bleu,non,13,804,Intens
28203,75.0,1.2,Essence,meca,5.0,rouge,non,42,927,Intens
28204,100.0,1.2,Essence,meca,5.0,autre,non,37,4011,Intens
28205,90.0,0.9,Essence,meca,5.0,gris,non,77,548,autre
28206,110.0,1.5,Diesel,meca,5.0,blanc,non,23,1178,autre
28207,75.0,1.5,Diesel,meca,5.0,blanc,non,83,1440,Limited
28208,75.0,1.5,Diesel,meca,5.0,gris,non,34,1072,autre
28209,90.0,1.5,Diesel,meca,5.0,gris,non,7,753,Business
28210,90.0,1.5,Diesel,meca,5.0,gris,oui,13,853,Intens
28211,90.0,1.5,Diesel,auto,5.0,gris,non,17,865,Business
28212,90.0,1.5,Diesel,meca,5.0,gris,non,13,882,Business
28213,75.0,1.2,Essence,meca,3.0,noir,non,36,3410,Intens
28214,90.0,0.9,Essence,meca,5.0,blanc,non,51,43,Intens
28215,75.0,1.5,Diesel,meca,5.0,blanc,oui,44,1210,Intens
28216,90.0,0.9,Essence,meca,5.0,blanc,oui,69,2160,Zen
28217,90.0,0.9,Essence,meca,5.0,noir,oui,31,853,Intens
28218,90.0,0.9,Essence,meca,5.0,noir,non,54,1575,autre
28219,75.0,1.5,Diesel,meca,5.0,gris,non,30,1339,Societe
28220,75.0,1.5,Diesel,meca,5.0,blanc,non,44,1030,Limited
28221,75.0,1.2,Essence,meca,5.0,blanc,oui,16,3270,Business
28222,90.0,1.2,Essence,meca,5.0,blanc,non,91,7463,autre
28223,90.0,1.5,Diesel,meca,5.0,gris,non,13,858,Zen
28224,100.0,1.4,Essence,meca,5.0,autre,non,91,5020,Zen
28225,90.0,0.9,Essence,meca,5.0,gris,non,28,476,autre
28226,75.0,1.5,Diesel,meca,5.0,blanc,oui,33,862,autre
28227,90.0,0.9,Essence,meca,5.0,blanc,oui,21,578,Intens
28228,75.0,1.2,Essence,meca,5.0,blanc,oui,56,1166,Expression
28229,90.0,0.9,Essence,meca,5.0,gris,non,41,803,Intens
28230,90.0,0.9,Essence,meca,5.0,gris,non,24,875,Societe
28231,75.0,1.5,Diesel,meca,5.0,blanc,non,28,957,autre
28232,75.0,1.2,Essence,meca,5.0,blanc,non,57,2083,Societe
28233,90.0,1.5,Diesel,meca,5.0,gris,non,67,1970,Intens
28234,90.0,0.9,Essence,meca,5.0,rouge,non,47,2260,Intens
28235,120.0,1.2,Essence,meca,5.0,gris,oui,35,926,Business
28236,75.0,1.2,Essence,meca,5.0,blanc,non,84,1501,Limited
28237,90.0,0.9,Essence,meca,5.0,autre,non,1,846,Business
28238,90.0,0.9,Essence,meca,5.0,gris,non,50,578,Intens
28239,90.0,0.9,Essence,meca,5.0,rouge,non,10,268,Intens
28240,90.0,0.9,Essence,meca,5.0,blanc,non,2,318,autre
28241,90.0,0.9,Essence,meca,5.0,blanc,oui,5,596,Intens
28242,90.0,0.9,Essence,meca,5.0,platine,oui,34,1095,Intens
28243,75.0,1.5,Diesel,meca,3.0,blanc,non,59,3409,Intens
28244,90.0,0.9,Essence,meca,5.0,gris,oui,77,538,Limited
28245,90.0,1.2,Essence,meca,5.0,noir,non,39,3412,autre
28246,90.0,1.5,Diesel,auto,5.0,gris,non,26,526,Business
28247,90.0,1.5,Diesel,meca,5.0,gris,non,23,392,autre
28248,85.0,0.9,Diesel,meca,5.0,autre,non,59,87,Limited
28249,75.0,1.2,Essence,meca,5.0,blanc,non,38,3074,Societe
28250,75.0,1.2,Essence,meca,5.0,titane,non,50,1251,Business
28251,90.0,0.9,Essence,meca,5.0,rouge,non,91,505,Business
28252,90.0,0.9,Essence,meca,5.0,rouge,oui,90,437,Intens
28253,90.0,0.9,Essence,meca,5.0,gris,non,91,1063,autre
28254,90.0,0.9,Essence,meca,5.0,blanc,non,34,501,autre
28255,90.0,0.9,Essence,meca,5.0,gris,oui,83,520,Intens
28256,75.0,1.2,Essence,meca,5.0,blanc,oui,59,1234,Intens
28257,90.0,1.5,Diesel,meca,5.0,gris,non,88,620,Limited
28258,90.0,1.5,Diesel,meca,5.0,noir,non,44,591,autre
28259,75.0,1.2,Essence,meca,5.0,noir,non,60,3510,Intens
28260,85.0,1.5,Diesel,meca,5.0,bleu,non,95,292,autre
28261,100.0,1.4,Essence,meca,5.0,gris,oui,33,5298,Intens
28262,75.0,1.5,Diesel,meca,5.0,noir,oui,37,751,Limited
28263,75.0,0.9,Essence,meca,5.0,titane,oui,33,301,autre
28264,90.0,0.9,Essence,meca,5.0,noir,oui,10,133,Business
28265,90.0,0.9,Essence,meca,5.0,noir,oui,92,1038,autre
28266,90.0,0.9,Essence,meca,5.0,gris,oui,67,546,Business
28267,90.0,0.9,Essence,meca,5.0,blanc,non,85,89,Limited
28268,90.0,0.9,Essence,meca,5.0,gris,non,91,1094,Business
28269,90.0,0.9,Essence,meca,5.0,blanc,oui,94,836,Limited
28270,90.0,0.9,Essence,meca,5.0,noir,non,21,1506,Intens
28271,90.0,0.9,Essence,meca,5.0,gris,oui,10,993,Zen
28272,90.0,0.9,Essence,meca,5.0,noir,non,29,989,Zen
28273,90.0,0.9,Essence,meca,5.0,gris,non,23,918,Zen
28274,120.0,1.2,Essence,meca,5.0,rouge,non,10,873,Intens
28275,120.0,1.2,Essence,auto,5.0,titane,non,69,549,Intens
28276,110.0,1.5,Diesel,meca,5.0,blanc,non,6,863,Limited
28277,100.0,1.2,Essence,meca,5.0,gris,oui,78,3843,Limited
28278,105.0,1.5,Diesel,meca,5.0,gris,non,37,4175,Intens
28279,85.0,1.5,Diesel,meca,5.0,gris,non,71,3601,Intens
28280,75.0,1.5,Diesel,meca,5.0,blanc,non,86,765,Intens
28281,90.0,1.5,Diesel,meca,5.0,gris,oui,13,559,autre
28282,90.0,0.9,Essence,meca,5.0,gris,non,13,384,autre
28283,90.0,0.9,Essence,meca,5.0,blanc,oui,69,600,autre
28284,90.0,1.5,Diesel,meca,5.0,blanc,non,34,519,Zen
28285,90.0,1.5,Diesel,auto,5.0,noir,non,68,895,Business
28286,90.0,1.5,Diesel,meca,5.0,gris,oui,21,435,Intens
28287,110.0,1.5,Diesel,meca,5.0,noir,non,14,1347,Limited
28288,90.0,0.9,Essence,meca,5.0,gris,oui,28,1479,Business
28289,75.0,1.5,Diesel,meca,5.0,blanc,oui,88,1290,Intens
28290,90.0,0.9,Essence,meca,5.0,gris,oui,1,1768,Limited
28291,90.0,0.9,Essence,meca,5.0,rouge,non,67,2178,autre
28292,75.0,1.5,Diesel,meca,5.0,blanc,oui,42,1408,Intens
28293,90.0,1.5,Diesel,meca,5.0,gris,oui,59,495,Societe
28294,90.0,0.9,Essence,meca,5.0,gris,oui,6,493,Intens
28295,90.0,0.9,Essence,meca,5.0,gris,non,26,539,Zen
28296,90.0,0.9,Essence,meca,5.0,gris,non,51,478,Zen
28297,90.0,0.9,Essence,meca,5.0,noir,non,63,540,Intens
28298,90.0,0.9,Essence,meca,5.0,gris,non,73,879,Intens
28299,90.0,0.9,Essence,meca,5.0,gris,oui,13,587,Intens
28300,90.0,0.9,Essence,meca,5.0,blanc,non,2,1256,Intens
28301,90.0,0.9,Essence,meca,5.0,gris,oui,77,463,Intens
28302,90.0,0.9,Essence,meca,5.0,gris,oui,40,639,Limited
28303,90.0,0.9,Essence,meca,5.0,gris,oui,28,497,Intens
28304,75.0,1.5,Diesel,meca,5.0,gris,non,59,1160,Zen
28305,75.0,1.5,Diesel,meca,5.0,bleu,non,51,551,Limited
28306,90.0,1.5,Diesel,meca,5.0,gris,non,59,532,Intens
28307,90.0,1.5,Diesel,meca,5.0,gris,non,67,442,Limited
28308,90.0,1.5,Diesel,auto,5.0,gris,oui,92,551,Business
28309,90.0,0.9,Essence,meca,5.0,blanc,oui,30,1219,Business
28310,90.0,0.9,Essence,meca,5.0,gris,oui,6,1296,Business
28311,75.0,1.2,Essence,meca,5.0,blanc,non,85,848,Business
28312,90.0,1.5,Diesel,meca,5.0,gris,oui,93,908,Business
28313,90.0,1.5,Diesel,meca,5.0,rouge,non,95,1995,autre
28314,90.0,1.5,Diesel,meca,5.0,gris,non,34,1833,Limited
28315,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1701,autre
28316,90.0,1.5,Diesel,auto,5.0,gris,non,60,549,Limited
28317,90.0,1.5,Diesel,meca,5.0,gris,non,62,1005,Zen
28318,90.0,0.9,Essence,meca,5.0,rouge,non,95,2693,Business
28319,90.0,0.9,Essence,meca,5.0,gris,oui,95,1347,Societe
28320,90.0,1.5,Diesel,meca,5.0,rouge,non,70,1916,Limited
28321,90.0,1.5,Diesel,meca,5.0,rouge,oui,35,527,Intens
28322,110.0,1.5,Diesel,meca,5.0,noir,non,51,1200,autre
28323,90.0,1.5,Diesel,meca,5.0,blanc,oui,44,965,Zen
28324,90.0,1.5,Diesel,meca,5.0,rouge,oui,57,1645,Intens
28325,100.0,1.0,Essence,meca,5.0,bleu,non,69,36,Intens
28326,100.0,1.0,Essence,meca,5.0,gris,non,67,86,Intens
28327,75.0,1.2,Essence,meca,5.0,blanc,oui,95,1889,Business
28328,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1474,Expression
28329,75.0,1.5,Diesel,meca,5.0,gris,oui,31,829,Intens
28330,100.0,1.0,Essence,meca,5.0,gris,oui,69,34,Intens
28331,90.0,1.5,Diesel,meca,5.0,rouge,non,77,466,Societe
28332,75.0,1.5,Diesel,meca,5.0,gris,non,95,2572,Societe
28333,75.0,1.5,Diesel,meca,5.0,blanc,non,26,1913,Business
28334,90.0,1.5,Diesel,meca,5.0,blanc,oui,91,1920,Zen
28335,90.0,0.9,Essence,meca,5.0,platine,non,33,540,Limited
28336,90.0,0.9,Essence,meca,5.0,noir,oui,77,589,autre
28337,90.0,0.9,Essence,meca,5.0,gris,non,77,560,Societe
28338,90.0,1.5,Diesel,meca,5.0,gris,non,2,528,Societe
28339,90.0,0.9,Essence,meca,5.0,gris,oui,93,617,Limited
28340,90.0,0.9,Essence,meca,5.0,rouge,non,25,1578,Business
28341,90.0,0.9,Essence,meca,5.0,platine,non,21,1135,Business
28342,90.0,0.9,Essence,meca,5.0,noir,oui,30,624,Limited
28343,90.0,0.9,Essence,meca,5.0,noir,oui,33,409,Business
28344,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1324,Intens
28345,75.0,1.5,Diesel,meca,5.0,blanc,oui,54,431,Limited
28346,75.0,1.5,Diesel,meca,5.0,gris,oui,59,1223,Limited
28347,90.0,1.5,Diesel,meca,5.0,gris,non,31,372,Limited
28348,90.0,1.5,Diesel,meca,5.0,gris,oui,78,527,Business
28349,90.0,1.5,Diesel,meca,5.0,gris,non,78,471,Business
28350,75.0,1.5,Diesel,meca,5.0,titane,oui,65,410,Limited
28351,90.0,0.9,Essence,meca,5.0,gris,non,6,864,Business
28352,90.0,0.9,Essence,meca,5.0,noir,non,54,478,Business
28353,90.0,0.9,Essence,meca,5.0,gris,non,50,395,Business
28354,75.0,1.4,Essence,meca,5.0,gris,non,7,6568,autre
28355,90.0,1.2,Essence,meca,5.0,bleu,non,93,7293,Intens
28356,90.0,0.9,Essence,meca,5.0,gris,oui,77,1231,Intens
28357,90.0,0.9,Essence,meca,5.0,noir,oui,74,780,Limited
28358,90.0,0.9,Essence,meca,5.0,titane,oui,49,797,autre
28359,75.0,1.2,Essence,meca,5.0,gris,non,44,870,autre
28360,90.0,1.5,Diesel,auto,5.0,autre,non,31,2638,Limited
28361,90.0,0.9,Essence,meca,5.0,blanc,non,16,519,Limited
28362,90.0,1.5,Diesel,meca,5.0,gris,oui,54,877,Zen
28363,90.0,1.5,Diesel,meca,5.0,noir,non,80,1308,autre
28364,90.0,1.5,Diesel,meca,5.0,gris,oui,54,557,Business
28365,90.0,1.5,Diesel,meca,5.0,gris,oui,34,614,Business
28366,90.0,0.9,Essence,meca,5.0,gris,non,41,291,Business
28367,90.0,0.9,Essence,meca,5.0,gris,oui,78,1035,Intens
28368,90.0,0.9,Essence,meca,5.0,gris,oui,51,968,Business
28369,75.0,1.2,Essence,meca,5.0,blanc,non,42,1377,Intens
28370,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1136,Limited
28371,90.0,0.9,Essence,meca,5.0,gris,non,81,553,Intens
28372,90.0,0.9,Essence,meca,5.0,gris,non,73,705,Zen
28373,90.0,0.9,Essence,meca,5.0,noir,oui,77,691,Zen
28374,90.0,0.9,Essence,meca,5.0,noir,oui,68,264,Business
28375,90.0,0.9,Essence,meca,5.0,gris,oui,68,885,Intens
28376,90.0,0.9,Essence,meca,5.0,noir,non,33,300,Limited
28377,90.0,0.9,Essence,meca,5.0,autre,oui,68,1397,Intens
28378,90.0,0.9,Essence,meca,5.0,gris,non,77,839,Intens
28379,75.0,0.9,Essence,meca,5.0,gris,non,56,444,Intens
28380,75.0,0.9,Essence,meca,5.0,gris,oui,62,403,Limited
28381,90.0,0.9,Essence,meca,5.0,gris,oui,33,965,Intens
28382,90.0,0.9,Essence,meca,5.0,gris,non,59,703,Intens
28383,90.0,0.9,Essence,meca,5.0,blanc,oui,21,606,Business
28384,100.0,1.0,Essence,meca,5.0,rouge,non,33,37,Limited
28385,100.0,1.2,Essence,meca,3.0,gris,non,94,3561,Business
28386,70.0,1.5,Diesel,meca,5.0,gris,oui,31,3809,Intens
28387,203.0,2.0,Essence,meca,3.0,bleu,non,31,3819,Intens
28388,75.0,1.0,Essence,meca,5.0,orange,non,77,193,RS
28389,110.0,1.6,Essence,meca,5.0,autre,non,78,6243,autre
28390,90.0,0.9,Essence,meca,5.0,noir,non,2,873,autre
28391,75.0,1.2,Essence,meca,5.0,gris,oui,76,1300,RS
28392,75.0,1.5,Diesel,meca,5.0,blanc,oui,31,1173,Intens
28393,120.0,1.2,Essence,auto,5.0,blanc,non,83,1689,autre
28394,75.0,1.5,Diesel,meca,5.0,blanc,non,52,1984,Zen
28395,75.0,1.5,Diesel,meca,5.0,blanc,non,59,1572,autre
28396,90.0,1.5,Diesel,meca,5.0,blanc,oui,51,1444,Societe
28397,90.0,1.5,Diesel,meca,5.0,gris,non,36,1141,Intens
28398,115.0,1.5,Diesel,meca,5.0,orange,oui,45,295,Business
28399,75.0,1.5,Diesel,meca,5.0,blanc,oui,38,1684,Business
28400,90.0,1.5,Diesel,meca,5.0,gris,non,24,1215,Business
28401,90.0,1.5,Diesel,meca,5.0,gris,non,68,1452,Business
28402,90.0,1.5,Diesel,meca,5.0,gris,non,60,1245,Zen
28403,90.0,1.5,Diesel,meca,5.0,gris,non,78,1115,autre
28404,90.0,1.5,Diesel,auto,5.0,blanc,non,77,1173,Business
28405,100.0,1.0,Essence,meca,5.0,gris,non,91,350,Intens
28406,130.0,1.3,Essence,auto,5.0,noir,oui,59,70,Intens
28407,90.0,1.5,Diesel,meca,5.0,blanc,oui,49,1466,Intens
28408,90.0,1.0,Essence,meca,5.0,gris,non,10,11,Limited
28409,100.0,1.0,Essence,meca,5.0,blanc,non,79,208,Intens
28410,100.0,1.0,Essence,meca,5.0,gris,non,10,27,RS
28411,100.0,1.0,Essence,meca,5.0,rouge,non,90,267,Business
28412,100.0,1.0,Essence,meca,5.0,gris,non,62,144,Zen
28413,100.0,1.0,Essence,meca,5.0,orange,oui,83,402,Business
28414,85.0,1.5,Diesel,meca,5.0,rouge,oui,36,207,autre
28415,85.0,1.5,Diesel,meca,5.0,blanc,non,26,513,Intens
28416,75.0,1.5,Diesel,meca,5.0,blanc,oui,68,608,RS
28417,90.0,0.9,Essence,meca,5.0,blanc,non,32,899,Zen
28418,75.0,1.5,Diesel,meca,5.0,noir,non,83,890,RS
28419,90.0,0.9,Essence,meca,5.0,blanc,non,77,409,Zen
28420,90.0,0.9,Essence,meca,5.0,gris,oui,34,651,Business
28421,90.0,1.5,Diesel,meca,5.0,gris,non,77,784,Intens
28422,90.0,1.5,Diesel,auto,5.0,noir,oui,92,567,autre
28423,90.0,0.9,Essence,meca,5.0,noir,oui,91,143,Intens
28424,90.0,0.9,Essence,meca,5.0,blanc,non,77,957,Limited
28425,90.0,1.5,Diesel,meca,5.0,gris,non,91,337,Business
28426,75.0,1.2,Essence,meca,5.0,blanc,non,77,1153,Business
28427,120.0,1.2,Essence,meca,5.0,rouge,non,44,1253,Limited
28428,75.0,1.5,Diesel,meca,5.0,gris,oui,37,387,Limited
28429,100.0,1.2,Essence,meca,5.0,gris,non,92,4616,Limited
28430,90.0,0.9,Essence,meca,5.0,bleu,oui,28,661,Limited
28431,90.0,0.9,Essence,meca,5.0,gris,non,23,970,Intens
28432,90.0,1.5,Diesel,meca,5.0,platine,non,57,456,Business
28433,70.0,1.5,Diesel,meca,5.0,gris,non,78,3967,autre
28434,75.0,1.2,Essence,meca,5.0,gris,oui,94,4291,Business
28435,75.0,0.9,Essence,meca,5.0,gris,oui,24,573,Business
28436,90.0,0.9,Essence,meca,5.0,blanc,non,13,817,Intens
28437,90.0,0.9,Essence,meca,5.0,gris,oui,24,917,autre
28438,90.0,0.9,Essence,meca,5.0,gris,oui,59,602,autre
28439,90.0,1.5,Diesel,auto,5.0,blanc,non,30,497,autre
28440,90.0,0.9,Essence,meca,5.0,gris,non,62,760,Intens
28441,90.0,1.5,Diesel,meca,5.0,titane,non,81,747,Intens
28442,90.0,1.5,Diesel,auto,5.0,gris,non,44,303,Intens
28443,90.0,1.5,Diesel,meca,5.0,gris,non,91,528,Business
28444,90.0,0.9,Essence,meca,5.0,gris,non,81,335,Limited
28445,90.0,0.9,Essence,meca,5.0,rouge,non,16,1515,Intens
28446,90.0,0.9,Essence,meca,5.0,rouge,non,92,1703,Intens
28447,90.0,1.5,Diesel,meca,5.0,gris,oui,72,697,Limited
28448,90.0,0.9,Essence,meca,5.0,rouge,non,31,2038,Zen
28449,75.0,1.5,Diesel,meca,5.0,blanc,non,78,1705,Intens
28450,90.0,1.5,Diesel,meca,5.0,blanc,non,69,2021,Intens
28451,90.0,0.9,Essence,meca,5.0,bleu,non,62,335,Intens
28452,90.0,0.9,Essence,meca,5.0,noir,non,14,1167,Limited
28453,90.0,0.9,Essence,meca,5.0,gris,non,84,551,Business
28454,90.0,0.9,Essence,meca,5.0,gris,non,42,1028,Business
28455,90.0,0.9,Essence,meca,5.0,gris,oui,31,369,Business
28456,75.0,1.2,Essence,meca,5.0,blanc,non,62,1799,Intens
28457,75.0,0.9,Diesel,meca,0.0,blanc,non,26,1318,Intens
28458,75.0,1.5,Diesel,meca,5.0,blanc,oui,40,2027,Limited
28459,90.0,1.5,Diesel,meca,5.0,noir,non,59,1340,Limited
28460,90.0,1.5,Diesel,meca,5.0,platine,non,24,1302,autre
28461,90.0,1.5,Diesel,meca,5.0,gris,non,19,1734,Business
28462,90.0,1.5,Diesel,meca,5.0,rouge,non,63,2000,Zen
28463,75.0,1.5,Diesel,meca,5.0,blanc,oui,51,1927,Business
28464,90.0,0.9,Essence,meca,5.0,gris,non,66,630,Intens
28465,90.0,0.9,Essence,meca,5.0,gris,non,78,1101,Intens
28466,75.0,1.5,Diesel,meca,5.0,gris,non,77,1870,Intens
28467,75.0,1.5,Diesel,meca,5.0,gris,oui,72,1357,Business
28468,90.0,1.5,Diesel,meca,5.0,gris,oui,44,1651,autre
28469,75.0,1.5,Diesel,meca,5.0,rouge,oui,95,1201,Limited
28470,75.0,1.5,Diesel,meca,5.0,gris,non,44,816,Business
28471,75.0,1.5,Diesel,meca,5.0,blanc,non,69,1084,Zen
28472,90.0,1.5,Diesel,meca,5.0,noir,oui,84,1099,Business
28473,90.0,1.5,Diesel,meca,5.0,rouge,non,26,2055,Business
28474,90.0,0.9,Essence,meca,5.0,autre,non,59,1072,Business
28475,90.0,0.9,Essence,meca,5.0,blanc,oui,63,711,Zen
28476,90.0,0.9,Essence,meca,5.0,blanc,non,57,1267,Business
28477,90.0,0.9,Essence,meca,5.0,rouge,oui,93,1450,Intens
28478,90.0,0.9,Essence,meca,5.0,rouge,non,86,1290,Limited
28479,90.0,1.5,Diesel,meca,5.0,gris,non,24,501,Limited
28480,120.0,1.2,Essence,meca,5.0,rouge,non,83,1099,Limited
28481,90.0,0.9,Essence,meca,5.0,bleu,non,59,640,Intens
28482,90.0,0.9,Essence,meca,5.0,gris,non,84,614,Business
28483,90.0,0.9,Essence,meca,5.0,gris,non,36,887,Limited
28484,90.0,0.9,Essence,meca,5.0,blanc,non,69,1266,Intens
28485,90.0,0.9,Essence,meca,5.0,blanc,oui,42,545,Business
28486,75.0,1.2,Essence,meca,5.0,bleu,non,34,3426,Intens
28487,75.0,1.5,Diesel,meca,5.0,gris,non,37,3471,Intens
28488,75.0,1.2,Essence,meca,5.0,noir,oui,92,4992,Limited
28489,100.0,1.4,Essence,meca,5.0,autre,non,28,5095,autre
28490,75.0,1.5,Diesel,meca,5.0,gris,oui,54,854,Expression
28491,90.0,0.9,Essence,meca,5.0,gris,oui,92,1225,Expression
28492,75.0,1.5,Diesel,meca,5.0,titane,non,82,712,autre
28493,100.0,1.0,Essence,meca,5.0,bleu,oui,75,364,Expression
28494,100.0,1.0,Essence,meca,5.0,noir,oui,6,264,Business
28495,100.0,1.0,Essence,meca,5.0,rouge,non,59,72,Zen
28496,75.0,1.5,Diesel,meca,5.0,rouge,non,67,2139,autre
28497,90.0,1.5,Diesel,meca,5.0,autre,non,94,2511,Business
28498,90.0,1.5,Diesel,meca,5.0,gris,non,95,1654,Intens
28499,90.0,1.5,Diesel,meca,5.0,gris,non,94,1274,Intens
28500,90.0,1.5,Diesel,meca,5.0,gris,oui,91,1520,autre
28501,90.0,1.5,Diesel,meca,5.0,titane,non,16,1266,Business
28502,75.0,1.5,Diesel,meca,5.0,blanc,oui,83,1263,Business
28503,90.0,0.9,Essence,meca,5.0,blanc,oui,44,468,Business
28504,90.0,1.5,Diesel,meca,5.0,noir,oui,33,612,Business
28505,90.0,1.5,Diesel,auto,5.0,rouge,non,45,344,Intens
28506,90.0,0.9,Essence,meca,5.0,rouge,non,8,1477,Societe
28507,95.0,0.9,Essence,meca,5.0,rouge,non,59,2688,Intens
28508,120.0,1.2,Essence,auto,5.0,bleu,non,74,2330,Intens
28509,75.0,1.5,Diesel,meca,5.0,blanc,oui,78,674,Intens
28510,90.0,0.9,Essence,meca,5.0,gris,oui,59,953,Intens
28511,90.0,0.9,Essence,meca,5.0,rouge,non,38,278,Zen
28512,90.0,0.9,Essence,meca,5.0,rouge,non,77,495,autre
28513,90.0,0.9,Essence,meca,5.0,gris,oui,33,1023,Business
28514,90.0,0.9,Essence,meca,5.0,gris,non,77,554,Intens
28515,90.0,1.2,Essence,meca,5.0,bleu,non,78,5792,Intens
28516,230.0,0.9,Essence,meca,3.0,gris,oui,66,6945,Intens
28517,90.0,0.9,Essence,meca,5.0,gris,oui,33,761,Limited
28518,85.0,1.5,Diesel,meca,5.0,gris,oui,6,4919,Limited
28519,75.0,1.5,Diesel,meca,3.0,blanc,non,13,2779,Expression
28520,90.0,0.9,Essence,meca,5.0,noir,non,33,373,RS
28521,90.0,0.9,Essence,meca,5.0,noir,non,94,693,Business
28522,90.0,0.9,Essence,meca,5.0,gris,non,49,301,autre
28523,90.0,0.9,Essence,meca,5.0,noir,non,62,301,Societe
28524,90.0,1.5,Diesel,meca,5.0,gris,oui,33,2080,Intens
28525,90.0,0.9,Essence,meca,5.0,bleu,oui,92,575,Intens
28526,90.0,1.5,Diesel,meca,5.0,rouge,oui,34,1597,Intens
28527,75.0,1.5,Diesel,meca,5.0,blanc,non,35,1215,Intens
28528,90.0,0.9,Essence,meca,5.0,noir,oui,49,858,Business
28529,75.0,1.2,Essence,meca,5.0,rouge,non,31,1168,Intens
28530,120.0,1.2,Essence,meca,5.0,gris,oui,76,1080,Intens
28531,90.0,0.9,Essence,meca,5.0,gris,non,41,923,Zen
28532,90.0,0.9,Essence,meca,5.0,blanc,oui,24,643,Zen
28533,90.0,0.9,Essence,meca,5.0,gris,non,16,357,Zen
28534,90.0,0.9,Essence,meca,5.0,rouge,oui,13,1463,Intens
28535,90.0,1.5,Diesel,meca,5.0,gris,non,35,1889,Intens
28536,75.0,1.5,Diesel,meca,5.0,gris,non,79,878,autre
28537,90.0,0.9,Essence,meca,5.0,gris,oui,62,862,Zen
28538,90.0,0.9,Essence,meca,5.0,gris,non,28,635,Intens
28539,90.0,0.9,Essence,meca,5.0,gris,non,34,1072,Limited
